HOME_OFF_RATING,HOME_DEF_RATING,HOME_NET_RATING,HOME_EFG_PCT,HOME_TS_PCT,HOME_PACE,AWAY_OFF_RATING,AWAY_DEF_RATING,AWAY_NET_RATING,AWAY_EFG_PCT,AWAY_TS_PCT,AWAY_PACE,HOME_PTS_L10,AWAY_PTS_L10,HOME_FG_PCT_L10,AWAY_FG_PCT_L10,HOME_FG3_PCT_L10,AWAY_FG3_PCT_L10,HOME_FT_PCT_L10,AWAY_FT_PCT_L10,HOME_REB_L10,AWAY_REB_L10,HOME_AST_L10,AWAY_AST_L10,HOME_STL_L10,AWAY_STL_L10,HOME_BLK_L10,AWAY_BLK_L10,HOME_TOV_L10,AWAY_TOV_L10,HOME_REST_DAYS,AWAY_REST_DAYS,HOME_BACK_TO_BACK,AWAY_BACK_TO_BACK,DIFF_PTS_L10,DIFF_FG_PCT_L10,DIFF_FG3_PCT_L10,DIFF_FT_PCT_L10,DIFF_REB_L10,DIFF_AST_L10,DIFF_STL_L10,DIFF_BLK_L10,DIFF_TOV_L10,DIFF_REST_DAYS,DIFF_OFF_RATING,DIFF_DEF_RATING,DIFF_NET_RATING,DIFF_TS_PCT,DIFF_EFG_PCT,DIFF_PACE,DIFF_AST_PCT,DIFF_AST_TO,DIFF_AST_RATIO,DIFF_OREB_PCT,DIFF_DREB_PCT,DIFF_REB_PCT,DIFF_TM_TOV_PCT,IS_HOME
113.6,113.1,0.5,0.544,0.572,100.52,113.0,108.4,4.5,0.547,0.584,96.53,109.0,110.2,0.4279,0.4646,0.2954,0.3638,0.7469,0.8351,48.9,45.9,26.6,25.2,8.4,8.7,3.8,2.9,13.7,15.8,2,2,0,0,-1.2000000000000028,-0.03670000000000001,-0.06840000000000002,-0.08819999999999995,3.0,1.4000000000000021,-0.29999999999999893,0.8999999999999999,-2.1000000000000014,0,0.5999999999999943,4.699999999999989,-4.0,-0.01200000000000001,-0.0030000000000000027,3.989999999999995,0.01200000000000001,0.3700000000000001,0.8000000000000007,-0.008000000000000007,-0.029000000000000026,-0.02400000000000002,-0.017999999999999988,1
114.3,111.1,3.2,0.546,0.58,100.59,113.0,110.2,2.8,0.534,0.578,96.71,118.1,104.9,0.4958,0.4622,0.3558,0.3653,0.7681,0.7912,42.9,42.0,25.7,24.3,7.7,7.0,3.0,5.5,12.6,12.3,2,2,0,0,13.199999999999989,0.03360000000000002,-0.009500000000000008,-0.02310000000000001,0.8999999999999986,1.3999999999999986,0.7000000000000002,-2.5,0.29999999999999893,0,1.2999999999999972,0.8999999999999915,0.40000000000000036,0.0020000000000000018,0.01200000000000001,3.8800000000000097,-0.030000000000000027,-0.10999999999999988,-0.5999999999999979,0.02300000000000002,0.02300000000000002,0.02200000000000002,0.0040000000000000036,1
111.2,112.0,-0.8,0.517,0.557,98.02,112.5,109.1,3.5,0.538,0.572,95.64,108.1,112.8,0.48839999999999995,0.4769,0.2943,0.40569999999999995,0.8474,0.7558,41.7,42.8,25.2,24.9,7.3,7.4,5.4,4.5,14.4,11.6,2,2,0,0,-4.700000000000003,0.011499999999999955,-0.11139999999999994,0.09160000000000001,-1.0999999999999943,0.3000000000000007,-0.10000000000000053,0.9000000000000004,2.8000000000000007,0,-1.2999999999999972,2.9000000000000057,-4.3,-0.014999999999999902,-0.02100000000000002,2.3799999999999955,0.026000000000000023,-0.09000000000000008,0.3000000000000007,0.04999999999999999,0.009000000000000008,0.02200000000000002,0.012999999999999984,1
105.6,113.3,-7.7,0.494,0.533,98.81,111.0,108.9,2.1,0.538,0.571,96.83,104.9,105.1,0.42619999999999997,0.4667,0.3312,0.37279999999999996,0.758,0.7639,45.2,42.4,24.6,24.1,6.3,7.6,4.5,4.2,13.2,12.5,8,9,0,0,-0.19999999999998863,-0.040500000000000036,-0.04159999999999997,-0.005900000000000016,2.8000000000000043,0.5,-1.2999999999999998,0.2999999999999998,0.6999999999999993,-1,-5.400000000000006,4.3999999999999915,-9.8,-0.03799999999999992,-0.04400000000000004,1.980000000000004,-0.019000000000000017,-0.10000000000000009,-1.5999999999999979,-0.0010000000000000009,-0.017000000000000015,-0.025000000000000022,-0.0050000000000000044,1
113.2,112.3,0.9,0.54,0.576,99.4,113.6,106.2,7.4,0.542,0.578,97.26,105.5,114.5,0.4465,0.4948,0.3424,0.3586,0.7128,0.7767999999999999,41.6,48.0,21.8,27.2,7.4,7.1,4.4,7.1,11.4,13.0,7,8,0,0,-9.0,-0.04830000000000001,-0.016199999999999992,-0.06399999999999995,-6.399999999999999,-5.399999999999999,0.3000000000000007,-2.6999999999999993,-1.5999999999999996,-1,-0.3999999999999915,6.099999999999994,-6.5,-0.0020000000000000018,-0.0020000000000000018,2.1400000000000006,-0.007000000000000006,-0.020000000000000018,0.10000000000000142,0.0040000000000000036,-0.02100000000000002,-0.010000000000000009,0.001999999999999974,1
112.7,113.2,-0.5,0.541,0.579,98.76,115.4,113.7,1.6,0.543,0.581,98.67,120.6,116.4,0.5157,0.48529999999999995,0.3714,0.3834,0.8366999999999999,0.8393,46.1,44.4,25.3,26.2,5.5,7.8,4.1,3.9,11.6,12.6,8,8,0,0,4.199999999999989,0.030400000000000094,-0.01200000000000001,-0.0026000000000001577,1.7000000000000028,-0.8999999999999986,-2.3,0.19999999999999973,-1.0,0,-2.700000000000003,-0.5,-2.1,-0.0020000000000000018,-0.0020000000000000018,0.09000000000000341,-0.02100000000000002,-0.21999999999999997,-0.3000000000000007,-0.020000000000000018,0.0040000000000000036,-0.006000000000000005,0.010000000000000009,1
113.8,111.0,2.7,0.539,0.573,101.47,114.3,108.9,5.3,0.522,0.553,100.52,122.3,124.0,0.47400000000000003,0.48360000000000003,0.39299999999999996,0.3593,0.7893,0.7221,43.8,52.3,29.5,27.0,8.1,9.7,5.8,6.1,12.1,11.8,8,8,0,0,-1.7000000000000028,-0.009599999999999997,0.03369999999999995,0.06720000000000004,-8.5,2.5,-1.5999999999999996,-0.2999999999999998,0.29999999999999893,0,-0.5,2.0999999999999943,-2.5999999999999996,0.019999999999999907,0.017000000000000015,0.9500000000000028,0.020000000000000018,-0.17999999999999994,0.20000000000000284,-0.05400000000000005,-0.020000000000000018,-0.03600000000000003,0.010999999999999982,1
103.8,111.7,-8.0,0.497,0.53,99.39,114.2,106.8,7.5,0.549,0.581,100.26,103.4,117.7,0.4236,0.5064,0.3216,0.3197,0.7743,0.7492,47.9,46.7,23.9,30.3,7.3,8.0,4.9,4.3,13.4,10.3,8,8,0,0,-14.299999999999997,-0.08279999999999998,0.0019000000000000128,0.02510000000000001,1.1999999999999957,-6.400000000000002,-0.7000000000000002,0.6000000000000005,3.0999999999999996,0,-10.400000000000006,4.900000000000006,-15.5,-0.050999999999999934,-0.052000000000000046,-0.8700000000000045,-0.04700000000000004,-0.53,-3.1000000000000014,-0.008000000000000007,-0.0010000000000000009,-0.016000000000000014,0.01100000000000001,1
107.3,116.3,-9.1,0.515,0.55,98.74,112.1,106.6,5.5,0.552,0.582,98.74,105.1,112.8,0.4434,0.4689,0.3274,0.3701,0.7215999999999999,0.8048,46.6,42.0,23.6,25.1,7.6,8.7,4.3,4.4,13.0,11.9,8,8,0,0,-7.700000000000003,-0.025499999999999967,-0.04269999999999996,-0.08320000000000005,4.600000000000001,-1.5,-1.0999999999999996,-0.10000000000000053,1.0999999999999996,0,-4.799999999999997,9.700000000000003,-14.6,-0.03199999999999992,-0.03700000000000003,0.0,-0.07400000000000007,-0.24,-2.5,-0.0010000000000000009,-0.015000000000000013,-0.02300000000000002,-0.0040000000000000036,1
109.6,114.8,-5.2,0.525,0.561,100.1,113.8,111.5,2.3,0.556,0.59,98.41,110.8,116.6,0.4784999999999999,0.49190000000000006,0.35409999999999997,0.3849,0.807,0.8122,40.9,46.6,25.4,28.3,7.8,6.5,4.0,3.3,14.7,15.1,8,8,0,0,-5.799999999999997,-0.013400000000000134,-0.03080000000000005,-0.005199999999999982,-5.700000000000003,-2.900000000000002,1.2999999999999998,0.7000000000000002,-0.40000000000000036,0,-4.200000000000003,3.299999999999997,-7.5,-0.028999999999999915,-0.031000000000000028,1.6899999999999977,-0.08200000000000007,-0.24,-2.6999999999999993,-0.009000000000000008,-0.038000000000000034,-0.031000000000000028,-0.005999999999999978,1
116.2,110.0,6.2,0.555,0.589,97.5,112.5,109.1,3.5,0.538,0.572,95.64,111.9,112.1,0.47350000000000003,0.4761,0.3516,0.4088,0.8079000000000001,0.7509,44.6,42.1,23.5,23.2,8.0,7.3,5.1,4.3,13.1,11.6,9,8,0,0,-0.19999999999998863,-0.002599999999999991,-0.05719999999999997,0.05700000000000005,2.5,0.3000000000000007,0.7000000000000002,0.7999999999999998,1.5,1,3.700000000000003,0.9000000000000057,2.7,0.017000000000000015,0.017000000000000015,1.8599999999999994,-0.04299999999999993,-0.27,-1.1000000000000014,0.043999999999999984,0.0050000000000000044,0.029000000000000026,0.012999999999999984,1
111.9,115.5,-3.6,0.531,0.564,98.55,103.8,111.7,-8.0,0.497,0.53,99.39,112.2,104.0,0.4641,0.43019999999999997,0.3597,0.3117,0.7326,0.7711,44.3,47.1,26.0,23.9,6.0,7.7,4.0,5.0,13.0,13.8,9,1,0,1,8.200000000000003,0.03390000000000004,0.04800000000000004,-0.03849999999999998,-2.8000000000000043,2.1000000000000014,-1.7000000000000002,-1.0,-0.8000000000000007,8,8.100000000000009,3.799999999999997,4.4,0.03399999999999992,0.03400000000000003,-0.8400000000000034,0.03200000000000003,0.16999999999999993,1.7000000000000028,0.05399999999999999,-0.0020000000000000018,0.025000000000000022,0.004999999999999977,1
113.6,113.1,0.5,0.544,0.572,100.52,112.1,109.9,2.2,0.51,0.543,96.63,108.0,114.2,0.4161,0.46950000000000003,0.2886,0.4074,0.7455,0.7863,49.7,44.9,26.8,21.9,8.6,8.8,3.7,4.2,14.4,12.0,8,9,0,0,-6.200000000000003,-0.0534,-0.11879999999999996,-0.04079999999999995,4.800000000000004,4.900000000000002,-0.20000000000000107,-0.5,2.4000000000000004,-1,1.5,3.1999999999999886,-1.7000000000000002,0.028999999999999915,0.03400000000000003,3.8900000000000006,0.11299999999999999,0.3500000000000001,3.5,-0.05499999999999999,-0.008000000000000007,-0.02200000000000002,0.0030000000000000027,1
103.9,112.1,-8.1,0.503,0.538,99.71,108.1,116.4,-8.3,0.534,0.565,101.16,107.9,109.6,0.44630000000000003,0.4509,0.3379,0.3356,0.8156000000000001,0.716,42.7,38.5,26.1,23.7,7.1,6.6,3.9,4.0,13.7,16.6,9,8,0,0,-1.6999999999999886,-0.004599999999999993,0.0022999999999999687,0.09960000000000013,4.200000000000003,2.400000000000002,0.5,-0.10000000000000009,-2.900000000000002,1,-4.199999999999989,-4.300000000000011,0.20000000000000107,-0.026999999999999913,-0.031000000000000028,-1.4500000000000028,0.02200000000000002,0.20999999999999996,0.29999999999999716,-0.016000000000000014,0.025000000000000022,0.0050000000000000044,-0.018000000000000016,1
110.2,113.6,-3.4,0.532,0.568,97.8,111.9,111.7,0.2,0.527,0.556,100.51,103.0,116.2,0.45409999999999995,0.484,0.3497,0.3751,0.7912,0.7883,40.4,41.9,24.0,29.3,7.2,7.9,4.0,4.3,11.9,11.3,8,9,0,0,-13.200000000000003,-0.029900000000000038,-0.025399999999999978,0.0029000000000000137,-1.5,-5.300000000000001,-0.7000000000000002,-0.2999999999999998,0.5999999999999996,-1,-1.7000000000000028,1.8999999999999915,-3.6,0.0119999999999999,0.0050000000000000044,-2.710000000000008,-0.029000000000000026,-0.28,-1.0,-0.03400000000000003,0.020000000000000018,0.0,0.007000000000000006,1
113.8,111.0,2.7,0.539,0.573,101.47,113.0,110.2,2.8,0.534,0.578,96.71,121.6,106.7,0.46509999999999996,0.4622,0.3892,0.3635,0.774,0.8176,44.0,42.5,28.6,23.4,7.6,6.4,6.7,5.2,11.7,12.1,1,8,1,0,14.899999999999991,0.002899999999999958,0.0257,-0.04359999999999997,1.5,5.200000000000003,1.1999999999999993,1.5,-0.40000000000000036,-7,0.7999999999999972,0.7999999999999972,-0.09999999999999964,-0.0050000000000000044,0.0050000000000000044,4.760000000000005,0.015000000000000013,-0.09999999999999987,0.20000000000000284,0.03799999999999998,-0.018000000000000016,0.0,0.011999999999999983,1
114.2,106.8,7.5,0.549,0.581,100.26,111.2,112.0,-0.8,0.517,0.557,98.02,118.6,110.2,0.5104000000000001,0.49450000000000005,0.3235,0.3122,0.773,0.8402,46.4,42.5,30.4,25.2,8.8,7.2,4.4,5.4,11.0,14.4,1,8,1,0,8.399999999999991,0.015900000000000025,0.011300000000000032,-0.06719999999999993,3.8999999999999986,5.199999999999999,1.6000000000000005,-1.0,-3.4000000000000004,-7,3.0,-5.200000000000003,8.3,0.02399999999999991,0.03200000000000003,2.240000000000009,0.006000000000000005,0.3400000000000001,1.3999999999999986,-0.04199999999999998,-0.014000000000000012,-0.015000000000000013,-0.013999999999999985,1
110.0,112.8,-2.9,0.537,0.567,100.47,109.5,109.5,0.0,0.531,0.564,98.51,109.5,112.5,0.4742,0.49119999999999997,0.3479,0.38630000000000003,0.6559999999999999,0.7232000000000001,44.9,44.0,24.6,26.0,6.9,7.6,6.0,4.9,13.0,12.5,9,8,0,0,-3.0,-0.01699999999999996,-0.038400000000000045,-0.06720000000000015,0.8999999999999986,-1.3999999999999986,-0.6999999999999993,1.0999999999999996,0.5,1,0.5,3.299999999999997,-2.9,0.0030000000000000027,0.006000000000000005,1.9599999999999937,-0.02300000000000002,-0.10000000000000009,-0.3999999999999986,0.0020000000000000018,0.014000000000000012,0.0040000000000000036,0.002999999999999975,1
109.7,110.2,-0.4,0.513,0.55,96.42,113.0,108.4,4.5,0.547,0.584,96.53,111.4,109.2,0.42869999999999997,0.4577,0.3303,0.3489,0.7661,0.8039999999999999,48.5,46.4,22.9,25.5,7.2,8.5,5.9,3.1,13.2,15.4,9,8,0,0,2.200000000000003,-0.029000000000000026,-0.018600000000000005,-0.037899999999999934,2.1000000000000014,-2.6000000000000014,-1.2999999999999998,2.8000000000000003,-2.200000000000001,1,-3.299999999999997,1.7999999999999972,-4.9,-0.03399999999999992,-0.03400000000000003,-0.10999999999999943,-0.06300000000000006,-0.10000000000000009,-2.400000000000002,0.012999999999999956,0.0050000000000000044,0.0020000000000000018,-0.011999999999999983,1
114.3,111.1,3.2,0.546,0.58,100.59,113.2,112.3,0.9,0.54,0.576,99.4,120.2,105.0,0.4936999999999999,0.4386,0.35950000000000004,0.3265,0.7577999999999999,0.7163999999999999,43.2,42.1,25.5,21.8,7.5,7.5,2.8,4.7,11.4,11.3,9,2,0,0,15.200000000000003,0.05509999999999993,0.03300000000000003,0.04139999999999999,1.1000000000000014,3.6999999999999993,0.0,-1.9000000000000004,0.09999999999999964,7,1.0999999999999943,-1.2000000000000028,2.3000000000000003,0.0040000000000000036,0.006000000000000005,1.1899999999999977,-0.030000000000000027,-0.020000000000000018,-1.0,-0.01200000000000001,0.04300000000000004,0.013000000000000012,-0.00799999999999998,1
105.6,113.3,-7.7,0.494,0.533,98.81,113.6,106.2,7.4,0.542,0.578,97.26,104.0,116.7,0.42069999999999996,0.4958,0.3251,0.36500000000000005,0.7633000000000001,0.7872999999999999,45.3,48.5,24.3,26.9,6.4,7.4,4.9,6.7,13.3,12.9,2,2,0,0,-12.700000000000003,-0.07510000000000006,-0.03990000000000005,-0.0239999999999998,-3.200000000000003,-2.599999999999998,-1.0,-1.7999999999999998,0.40000000000000036,0,-8.0,7.099999999999994,-15.100000000000001,-0.04499999999999993,-0.04800000000000004,1.5499999999999972,0.006000000000000005,-0.17000000000000015,-1.0999999999999979,-0.0010000000000000009,-0.018000000000000016,-0.028000000000000025,0.003999999999999976,1
111.0,108.9,2.1,0.538,0.571,96.83,110.2,113.6,-3.4,0.532,0.568,97.8,103.9,108.8,0.4638,0.46699999999999997,0.3619,0.3573,0.7491,0.799,42.6,40.6,23.4,24.9,6.8,7.6,4.6,4.0,12.5,12.2,2,1,0,1,-4.8999999999999915,-0.0031999999999999806,0.004599999999999993,-0.049900000000000055,2.0,-1.5,-0.7999999999999998,0.5999999999999996,0.3000000000000007,1,0.7999999999999972,-4.699999999999989,5.5,0.0030000000000000027,0.006000000000000005,-0.9699999999999989,0.017000000000000015,-0.15999999999999992,0.1999999999999993,0.030000000000000027,-0.007000000000000006,0.01200000000000001,0.014999999999999986,1
115.4,113.7,1.6,0.543,0.581,98.67,112.1,109.9,2.2,0.51,0.543,96.63,114.3,112.9,0.46929999999999994,0.4708,0.37970000000000004,0.3835,0.8404,0.7722,44.4,44.2,25.1,21.6,7.3,8.7,4.2,3.8,12.3,12.8,2,1,0,1,1.3999999999999915,-0.0015000000000000568,-0.00379999999999997,0.06820000000000004,0.19999999999999574,3.5,-1.3999999999999995,0.40000000000000036,-0.5,1,3.3000000000000114,3.799999999999997,-0.6000000000000001,0.03799999999999992,0.03300000000000003,2.0400000000000063,0.04999999999999993,0.31000000000000005,2.0,-0.055999999999999994,0.017000000000000015,-0.007000000000000006,-0.008000000000000007,1
112.7,113.2,-0.5,0.541,0.579,98.76,114.3,108.9,5.3,0.522,0.553,100.52,119.2,123.5,0.5134000000000001,0.46630000000000005,0.36429999999999996,0.3492,0.8389000000000001,0.7196,45.5,54.0,24.4,26.8,5.5,9.7,4.3,6.1,11.5,11.8,2,2,0,0,-4.299999999999997,0.04710000000000003,0.015099999999999947,0.11930000000000007,-8.5,-2.400000000000002,-4.199999999999999,-1.7999999999999998,-0.3000000000000007,0,-1.5999999999999943,4.299999999999997,-5.8,0.025999999999999912,0.019000000000000017,-1.759999999999991,-0.025000000000000022,-0.10999999999999988,-0.09999999999999787,-0.08900000000000002,0.009000000000000008,-0.031000000000000028,0.0,1
113.8,111.5,2.3,0.556,0.59,98.41,109.6,114.8,-5.2,0.525,0.561,100.1,115.8,111.7,0.4875,0.48460000000000003,0.37429999999999997,0.3508,0.8272,0.8053000000000001,46.4,40.0,27.4,25.5,6.9,7.4,3.4,4.6,15.8,14.9,2,2,0,0,4.099999999999994,0.002899999999999958,0.023499999999999965,0.02189999999999992,6.399999999999999,1.8999999999999986,-0.5,-1.1999999999999997,0.9000000000000004,0,4.200000000000003,-3.299999999999997,7.5,0.028999999999999915,0.031000000000000028,-1.6899999999999977,0.08200000000000007,0.24,2.6999999999999993,0.009000000000000008,0.038000000000000034,0.031000000000000028,0.005999999999999978,1
113.0,108.4,4.5,0.547,0.584,96.53,111.9,111.7,0.2,0.527,0.556,100.51,108.7,118.8,0.4638,0.4857,0.3513,0.3629,0.8083,0.7841,44.7,42.5,25.1,29.3,8.6,8.2,3.0,4.5,13.9,12.3,1,1,1,1,-10.099999999999994,-0.02190000000000003,-0.0116,0.0242,2.200000000000003,-4.199999999999999,0.40000000000000036,-1.5,1.5999999999999996,0,1.0999999999999943,-3.299999999999997,4.3,0.027999999999999914,0.020000000000000018,-3.980000000000004,-0.0020000000000000018,-0.43999999999999995,-0.6999999999999993,-0.0030000000000000027,0.02400000000000002,0.016000000000000014,0.022999999999999993,1
113.6,113.1,0.5,0.544,0.572,100.52,105.6,113.3,-7.7,0.494,0.533,98.81,111.5,104.3,0.43870000000000003,0.41669999999999996,0.3026,0.326,0.7455,0.7711,50.5,45.9,27.8,24.0,8.8,6.1,4.2,5.0,15.2,12.9,2,1,0,1,7.200000000000003,0.022000000000000075,-0.023400000000000032,-0.025599999999999956,4.600000000000001,3.8000000000000007,2.700000000000001,-0.7999999999999998,2.299999999999999,1,8.0,-0.20000000000000284,8.2,0.038999999999999924,0.050000000000000044,1.7099999999999937,0.041000000000000036,0.4700000000000002,2.5,-0.006000000000000005,-0.0010000000000000009,0.0050000000000000044,-0.011999999999999983,1
107.3,116.3,-9.1,0.515,0.55,98.74,113.8,111.5,2.3,0.556,0.59,98.41,103.0,115.8,0.43079999999999996,0.49110000000000004,0.3069,0.37970000000000004,0.7293999999999999,0.8172,46.1,46.3,22.9,27.6,7.7,6.7,4.4,3.2,13.6,15.8,3,1,0,1,-12.799999999999997,-0.060300000000000076,-0.07280000000000003,-0.0878000000000001,-0.19999999999999574,-4.700000000000003,1.0,1.2000000000000002,-2.200000000000001,2,-6.5,4.799999999999997,-11.399999999999999,-0.039999999999999925,-0.041000000000000036,0.3299999999999983,-0.07200000000000006,-0.33999999999999986,-3.0,0.0,-0.031000000000000028,-0.028000000000000025,0.0,1
112.1,106.6,5.5,0.552,0.582,98.74,112.5,109.1,3.5,0.538,0.572,95.64,115.0,109.8,0.47920000000000007,0.4707,0.37560000000000004,0.4053,0.8003,0.7873,41.1,40.5,26.3,22.3,8.9,7.4,4.3,3.9,12.1,12.2,3,2,0,0,5.200000000000003,0.008500000000000063,-0.02969999999999995,0.013000000000000012,0.6000000000000014,4.0,1.5,0.3999999999999999,-0.09999999999999964,1,-0.4000000000000057,-2.5,2.0,0.010000000000000009,0.014000000000000012,3.0999999999999943,0.07400000000000007,-0.050000000000000044,1.6999999999999993,0.013000000000000012,0.0030000000000000027,0.014000000000000012,0.01999999999999999,1
108.1,116.4,-8.3,0.534,0.565,101.16,109.5,109.5,0.0,0.531,0.564,98.51,109.7,111.5,0.44960000000000006,0.48819999999999997,0.341,0.3855,0.6836,0.7074,38.8,42.7,23.4,26.2,7.2,7.9,4.0,5.1,16.2,12.3,2,2,0,0,-1.7999999999999972,-0.03859999999999991,-0.044499999999999984,-0.023800000000000043,-3.9000000000000057,-2.8000000000000007,-0.7000000000000002,-1.0999999999999996,3.8999999999999986,0,-1.4000000000000057,6.900000000000006,-8.3,0.0010000000000000009,0.0030000000000000027,2.6499999999999915,-0.0010000000000000009,-0.32000000000000006,-0.5999999999999979,0.01100000000000001,0.0040000000000000036,-0.0010000000000000009,0.022999999999999993,1
110.0,112.8,-2.9,0.537,0.567,100.47,111.2,112.0,-0.8,0.517,0.557,98.02,111.0,112.9,0.47519999999999996,0.49939999999999996,0.353,0.3198,0.6322,0.835,45.4,42.7,24.5,24.7,7.0,7.6,5.8,5.0,12.5,14.1,2,2,0,0,-1.9000000000000057,-0.0242,0.03320000000000001,-0.20279999999999998,2.6999999999999957,-0.1999999999999993,-0.5999999999999996,0.7999999999999998,-1.5999999999999996,0,-1.2000000000000028,0.7999999999999972,-2.0999999999999996,0.009999999999999898,0.020000000000000018,2.450000000000003,-0.04500000000000004,-0.13000000000000012,-0.8000000000000007,-0.04999999999999999,-0.02200000000000002,-0.028000000000000025,-0.0010000000000000009,1
111.9,115.5,-3.6,0.531,0.564,98.55,113.6,106.2,7.4,0.542,0.578,97.26,114.2,115.8,0.4686,0.4911,0.3702,0.3654,0.7221,0.8111,44.7,47.8,26.6,27.6,6.7,7.0,4.4,6.7,13.3,12.9,2,1,0,1,-1.5999999999999943,-0.022499999999999964,0.004799999999999971,-0.08900000000000008,-3.0999999999999943,-1.0,-0.2999999999999998,-2.3,0.40000000000000036,1,-1.6999999999999886,9.299999999999997,-11.0,-0.014000000000000012,-0.01100000000000001,1.289999999999992,0.0030000000000000027,-0.06000000000000005,-0.09999999999999787,0.032999999999999974,0.0,0.0030000000000000027,0.005999999999999978,1
109.7,110.2,-0.4,0.513,0.55,96.42,113.0,110.2,2.8,0.534,0.578,96.71,110.6,109.7,0.4223,0.4619999999999999,0.3303,0.3722,0.7812,0.8278000000000001,48.5,43.1,22.7,24.0,7.0,6.6,5.6,4.9,13.6,11.5,2,2,0,0,0.8999999999999915,-0.0396999999999999,-0.04189999999999999,-0.046600000000000086,5.399999999999999,-1.3000000000000007,0.40000000000000036,0.6999999999999993,2.0999999999999996,0,-3.299999999999997,0.0,-3.1999999999999997,-0.027999999999999914,-0.02100000000000002,-0.28999999999999204,-0.02100000000000002,-0.24,-1.5,0.044999999999999984,0.016000000000000014,0.02200000000000002,0.008000000000000007,1
114.2,106.8,7.5,0.549,0.581,100.26,116.2,110.0,6.2,0.555,0.589,97.5,116.7,113.6,0.49899999999999994,0.48460000000000003,0.318,0.3537,0.7641,0.8158,46.4,45.1,30.1,23.7,8.6,8.3,4.8,5.1,10.9,13.5,2,2,0,0,3.1000000000000085,0.014399999999999913,-0.03570000000000001,-0.05169999999999997,1.2999999999999972,6.400000000000002,0.29999999999999893,-0.2999999999999998,-2.5999999999999996,0,-2.0,-3.200000000000003,1.2999999999999998,-0.008000000000000007,-0.006000000000000005,2.760000000000005,0.07499999999999996,0.52,2.8000000000000007,-0.035999999999999976,-0.010000000000000009,-0.02200000000000002,-0.013999999999999985,1
114.3,108.9,5.3,0.522,0.553,100.52,111.9,111.7,0.2,0.527,0.556,100.51,123.6,120.7,0.46430000000000005,0.4963,0.3377,0.373,0.7171,0.7755,54.1,42.8,26.7,29.9,9.4,8.1,6.1,4.3,12.2,13.2,2,2,0,0,2.8999999999999915,-0.03199999999999997,-0.0353,-0.05840000000000001,11.300000000000004,-3.1999999999999993,1.3000000000000007,1.7999999999999998,-1.0,0,2.3999999999999915,-2.799999999999997,5.1,-0.0030000000000000027,-0.0050000000000000044,0.009999999999990905,-0.049000000000000044,-0.21999999999999997,-1.6000000000000014,0.056999999999999995,0.015000000000000013,0.03200000000000003,0.0040000000000000036,1
114.3,111.1,3.2,0.546,0.58,100.59,113.6,113.1,0.5,0.544,0.572,100.52,120.2,113.4,0.5002000000000001,0.4468,0.36900000000000005,0.3145,0.7365,0.7353,42.8,50.5,25.2,28.5,6.8,8.4,2.7,4.6,11.6,15.3,2,1,0,1,6.799999999999997,0.053400000000000114,0.05450000000000005,0.0012000000000000899,-7.700000000000003,-3.3000000000000007,-1.6000000000000005,-1.8999999999999995,-3.700000000000001,1,0.7000000000000028,-2.0,2.7,0.008000000000000007,0.0020000000000000018,0.07000000000000739,-0.08400000000000007,-0.3400000000000001,-2.3000000000000007,-0.0010000000000000009,0.041000000000000036,0.026000000000000023,0.0020000000000000018,1
103.8,111.7,-8.0,0.497,0.53,99.39,109.6,114.8,-5.2,0.525,0.561,100.1,104.9,113.1,0.43200000000000005,0.4843,0.3013,0.3519,0.7621,0.8311,47.5,40.9,23.7,25.5,7.9,7.2,4.5,4.4,13.1,14.5,3,2,0,0,-8.199999999999989,-0.05229999999999996,-0.05059999999999998,-0.06899999999999995,6.600000000000001,-1.8000000000000007,0.7000000000000002,0.09999999999999964,-1.4000000000000004,1,-5.799999999999997,-3.0999999999999943,-2.8,-0.031000000000000028,-0.028000000000000025,-0.7099999999999937,-0.0050000000000000044,-0.08999999999999986,-0.9000000000000021,-0.0030000000000000027,0.013000000000000012,0.0030000000000000027,0.0,1
113.0,108.4,4.5,0.547,0.584,96.53,112.7,113.2,-0.5,0.541,0.579,98.76,112.8,118.2,0.48129999999999995,0.5075000000000001,0.35559999999999997,0.3679,0.8093999999999999,0.8238999999999999,44.1,44.5,25.1,23.1,8.8,5.6,3.1,3.9,13.2,10.7,2,2,0,0,-5.400000000000006,-0.026200000000000112,-0.012300000000000033,-0.014499999999999957,-0.3999999999999986,2.0,3.200000000000001,-0.7999999999999998,2.5,0,0.29999999999999716,-4.799999999999997,5.0,0.0050000000000000044,0.006000000000000005,-2.230000000000004,0.07200000000000006,-0.1100000000000001,1.0,0.029000000000000026,0.0,0.015000000000000013,0.01899999999999999,1
111.0,108.9,2.1,0.538,0.571,96.83,113.8,111.0,2.7,0.539,0.573,101.47,102.6,118.8,0.4561,0.4575,0.3557,0.3701,0.7684,0.782,43.4,42.9,23.1,27.4,7.1,7.2,4.5,5.9,12.7,12.3,2,3,0,0,-16.200000000000003,-0.0014000000000000123,-0.014399999999999968,-0.013600000000000056,0.5,-4.299999999999997,-0.10000000000000053,-1.4000000000000004,0.3999999999999986,-1,-2.799999999999997,-2.0999999999999943,-0.6000000000000001,-0.0020000000000000018,-0.0010000000000000009,-4.640000000000001,0.017000000000000015,-0.040000000000000036,0.5999999999999979,-0.006999999999999951,0.018000000000000016,0.016000000000000014,0.007000000000000006,1
